,Unnamed: 0,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year;
169016,13448,0.000637,['Maroon 5'],0.674,185280,0.74,0,5b2aMqcSeAMlDptX6EjE7m,0.0,11,0.111,-4.5169999999999995,0,Lucky Strike,45,2012-01-01,0.0419,143.998,0.431,2012;
169017,13449,0.725,['Beach House'],0.247,332467,0.521,0,5sKb4ShexCtnNcZlWHGDrE,0.0494,3,0.0938,-7.664,1,On the Sea,44,2012-05-15,0.0334,102.27600000000001,0.17600000000000002,2012;
169018,13450,0.00471,['Zendaya'],0.67,163267,0.9390000000000001,0,0WcBvAA59kSYFHeqy0fpZp,3.18e-05,1,0.316,-5.579,0,Something To Dance For,43,2012-01-01,0.0647,129.997,0.441,2012;
"169019,13451,0.0847,""['Omarion', 'Wale']"",0.5489999999999999,237133,0.57,1,4k3m5jtjErernuKolqKyt2,0.0,4,0.304,-6.766,1,M.I.A.,45,2012-06-22,0.19899999999999998,152.265,0.624,2012";
"169020,13452,0.244,""['Meek Mill', 'Kirko Bangz']"",0.624,205973,0.752,1,6MVdz8I7oYm86MRzZiOZa8,0.0,4,0.131,-5.43,1,Young & Gettin' It (feat. Kirko Bangz),45,2012-10-26,0.121,134.02100000000002,0.858,2012";
169021,13453,0.00026000000000000003,['Crown The Empire'],0.525,251000,0.958,0,0YSZ8vuwoqxS8Eo4jhyZVZ,0.0,8,0.391,-3.642,1,Makeshift Chemistry,45,2012-11-19,0.0653,120.06,0.461,2012;
169022,13454,0.695,['Jimmy Soul'],0.6729999999999999,143000,0.866,0,7D97JnBT73FWUh9KmRvP9M,0.000231,10,0.32799999999999996,-8.34,1,If You Wanna Be Happy,48,2012-01-10,0.0391,93.22399999999999,0.8390000000000001,2012;
"169023,13455,0.131,""['Curren$y', '2 Chainz']"",0.7040000000000001,305480,0.569,1,5fw1OTmI7ksd1SPVREYopG,0.0,9,0.111,-4.322,0,Capitol (feat. 2 Chainz),45,2012-06-01,0.0598,134.092,0.326,2012";
169024,13456,0.0661,['Incubus'],0.639,232987,0.8490000000000001,0,7ofK94kTTBZZ5rdZiO1Isu,0.02,4,0.15,-5.474,0,Drive,47,2012-10-30,0.0361,90.56200000000001,0.685,2012;
"169025,13457,0.006529999999999999,""['WWE', 'Motörhead']"",0.303,209907,0.978,0,2zSpaFB7e0Yo1QKsDQ22Ol,0.0,8,0.0958,-2.123,1,The Game (Triple H),53,2012-07-13,0.122,170.28599999999997,0.28,2012";
"169026,13458,0.00982,""['G-Eazy', 'Johanna Fay']"",0.455,206850,0.54,1,3BUKPSbAh41Sl9jOl5mLMm,0.0,8,0.0972,-8.363,1,Must Be Nice (feat. Johanna Fay),46,2012-09-26,0.0971,171.67700000000005,0.0395,2012";
169027,13459,0.182,['Anders Osborne'],0.532,449147,0.594,0,2PlyKOVrH0WYU0hFLrKsVr,0.000837,9,0.11599999999999999,-6.638,0,Mind Of A Junkie,45,2012-01-05,0.0301,112.03,0.331,2012;
169028,13460,0.0158,['Lissie'],0.509,214173,0.456,0,2zi6avisctlzNHw7HjK7KM,0.00133,3,0.10800000000000001,-8.604,1,Go Your Own Way,53,2012-02-19,0.0308,113.89,0.0504,2012;
"169029,13461,0.00131,""['Machine Gun Kelly', 'Lil Jon']"",0.82,182067,0.9,1,5ZrUonmI5ebVMFPRAvSkVJ,0.0,11,0.18899999999999997,-7.256,0,Lace Up,44,2012-01-01,0.0976,122.99700000000001,0.365,2012";
169030,13462,0.0031,['Mother Mother'],0.473,201240,0.738,0,0J2wSeaQtC93AYYhBYwi5O,1.63e-05,0,0.10300000000000001,-4.462,1,Business Man,47,2012-09-18,0.0426,161.863,0.499,2012;
169031,13463,0.743,['John Mulaney'],0.504,227413,0.884,1,0Nvu0LhApVvQiEIhIFhaQj,0.0,2,0.758,-6.899,0,Special Victims And Ice-T,44,2012-01-31,0.95,72.773,0.38,2012;
169032,13464,0.107,['Owl City'],0.502,236267,0.9309999999999999,0,5pBCrF0gXKLZXj77BdJNh2,0.0,2,0.0928,-4.391,1,Gold,49,2012-01-01,0.054000000000000006,168.128,0.541,2012;
169033,13465,0.14800000000000002,['Nature Sounds'],0.0647,570036,0.479,0,2UlNi8dIyairV53mXEvJru,0.932,3,0.386,-37.654,1,Soothing Approaching Storm with Warning Thunder Rolls,46,2012-09-25,0.0518,72.748,0.0169,2012;
169034,13466,0.287,['Freddie Gibbs'],0.622,197713,0.88,1,2hO8mzoi0s0h7hP8o7CNAV,0.0,2,0.265,-3.6289999999999996,1,Still Livin',48,2012-09-25,0.153,140.135,0.7070000000000001,2012;
169035,13467,0.223,['Parov Stelar'],0.7929999999999999,166613,0.578,0,717lZxxn53x2B0eucGiD1Z,0.9259999999999999,7,0.293,-8.747,0,All Night,59,2012-04-20,0.0428,125.021,0.8029999999999999,2012;
169036,13468,0.0504,['Glee Cast'],0.37799999999999995,249773,0.555,0,1zugfOhn6BebboqGcpUlba,0.0,7,0.19899999999999998,-6.086,1,We Are Young (Glee Cast Version),55,2012-05-15,0.0498,91.96600000000001,0.524,2012;
169037,13469,0.0269,['Uncle Acid & The Deadbeats'],0.235,435213,0.92,0,0Af99n8xtgGe57zDumMcOT,0.8140000000000001,1,0.231,-5.124,0,Death's Door,43,2012-11-19,0.071,95.07600000000001,0.552,2012;
169038,13470,0.9279999999999999,['Lullabyes'],0.6679999999999999,188308,0.162,0,1d7JxHZOrvrEHtmZC2hSnj,0.6579999999999999,7,0.10099999999999999,-18.55,0,Beauty and the Beast (Beauty and the Beast),45,2012-03-08,0.115,75.521,0.18,2012;
169039,13471,0.21899999999999997,['Tame Impala'],0.138,57173,0.28,0,4Klyx5dYqZV9YefSecDwDv,0.0204,0,0.37,-7.66,1,She Just Won't Believe Me,48,2012-01-01,0.0368,141.335,0.0752,2012;
169040,13472,0.9109999999999999,['Mitski'],0.34600000000000003,164227,0.152,0,1AawyOAUCnID3AiuXsL5oB,0.0,10,0.0957,-11.312000000000001,1,Pearl Diver,46,2012-01-31,0.0388,89.76899999999998,0.175,2012;
169041,13473,0.753,['Francesca Battistelli'],0.373,254813,0.3670000000000001,0,36RZFJ2VIx6dKs8ANTegX4,1.63e-06,1,0.19699999999999998,-8.406,1,You're Here,45,2012-10-16,0.0283,83.321,0.168,2012;
169042,13474,0.172,['Conjunto Primavera'],0.662,209027,0.752,0,1e04rRoD90vJp4654XbdjE,2.12e-06,10,0.134,-6.065,1,Y Qué Me Importa,50,2012-01-01,0.0314,76.679,0.604,2012;
169043,13475,0.8959999999999999,['Sara Bareilles'],0.275,324333,0.21600000000000005,0,7KG9zriC6iP8F1CNihtR8Y,0.0,2,0.231,-14.504000000000001,1,Once Upon Another Time,46,2012-05-22,0.0493,95.421,0.0551,2012;
"169044,13476,0.272,['Ayushmann Khurrana'],0.679,240787,0.622,0,6eTPyEkYUmDUFvNxJdNuOD,6.52e-05,4,0.106,-8.514,0,""Pani Da Rang Male (From """"Vicky Donor"""")"",50,2012-04-04,0.0328,98.02799999999999,0.483,2012";
"169045,13477,0.278,""['Ñejo', 'Dalmata']"",0.79,219481,0.765,0,2qq5HTgeJTLL9oY7b4X16y,0.0,6,0.0721,-6.642,0,Automovil,60,2012-10-01,0.188,170.063,0.9640000000000001,2012";
169046,13478,0.488,['John P Kee & New Life'],0.557,378986,0.7070000000000001,0,0Z2DaKiwLWfTuItxHWFTsR,0.0,1,0.406,-5.697,1,Life & Favor (You Don't Know My Story),44,2012-03-27,0.0559,99.944,0.335,2012;
169047,13479,0.389,['Father John Misty'],0.426,143240,0.45299999999999996,0,0rGB4l2BHJhL4C1s8w6jZG,0.0971,2,0.12300000000000001,-8.574,1,O I Long to Feel Your Arms Around Me,44,2012-05-01,0.027000000000000003,87.787,0.175,2012;
169048,13480,0.0008210000000000001,['Baroness'],0.537,191427,0.9079999999999999,0,0qV5H8ttAXxb1An0rmG2bw,0.19699999999999998,0,0.10800000000000001,-6.0360000000000005,1,March to the Sea,48,2012-07-17,0.0693,120.11200000000001,0.254,2012;
169049,13481,6.2e-05,['Throw The Fight'],0.33799999999999997,206228,0.882,0,2rzE0U87L1BvmbZ3mFxpFc,2.14e-06,11,0.0684,-5.426,0,(I Just) Died in Your Arms,54,2012-06-26,0.10800000000000001,166.94799999999995,0.5589999999999999,2012;
169050,13482,0.00282,['WALK THE MOON'],0.629,232733,0.721,0,4LgIcna8LRrR3DOomihYMY,1.41e-06,11,0.128,-6.2920000000000025,1,Shiver Shiver,45,2012-06-19,0.0326,100.208,0.8540000000000001,2012;
169051,13483,0.0652,['Madchild'],0.875,211933,0.66,0,0KErYCBPOPvUVqqSHQboc0,0.0004570000000000001,1,0.0682,-3.877,1,Dickhead,48,2012-08-28,0.11699999999999999,96.12100000000001,0.67,2012;
169052,13484,0.513,['Joey Bada$$'],0.485,116051,0.596,1,2NDXdxZjbm5EbbEEDSKXQV,1.56e-05,5,0.239,-7.734,0,Summer Knights,47,2012-06-12,0.11,92.51299999999999,0.45799999999999996,2012;
169053,13485,0.006840000000000001,['Big Time Rush'],0.664,189547,0.7390000000000001,0,6FkX1akf4mwRZSznL73kDR,0.0,5,0.0439,-5.3420000000000005,0,24/Seven,52,2013-06-10,0.0713,90.006,0.851,2013;
169054,13486,0.0247,['Matt Maher'],0.685,180320,0.875,0,31HveB33DoO9x7P3UvkRct,0.0,7,0.0874,-5.2170000000000005,1,All the People Said Amen,47,2013-04-19,0.055999999999999994,94.98700000000001,0.82,2013;
169055,13487,0.9159999999999999,['The Piano Guys'],0.172,338253,0.298,0,7frDwJ4Fe57hNs0gtHAMR4,0.8909999999999999,7,0.10400000000000001,-12.450999999999999,1,Lord of the Rings,51,2013-05-03,0.0332,76.35600000000002,0.068,2013;
169056,13488,0.252,['Eminem'],0.7190000000000001,261387,0.858,1,6dJRP4pXk4SOzWfhfHL3Or,0.0,10,0.628,-1.3659999999999999,0,So Much Better,53,2013-11-05,0.25,84.49700000000001,0.616,2013;
169057,13489,0.0727,['Moon Taxi'],0.679,210787,0.696,0,7KCwb4Fve83ttaluavFDv9,0.0152,0,0.235,-6.477,1,River Water,45,2013-09-10,0.031,124.971,0.19,2013;
"169058,13490,0.00318,['Dizzy Wright'],0.648,249462,0.882,1,2n5tp0NqlZwaf5GjpF5HvL,0.0,4,0.423,-4.806,1,""Untouchable (feat. Logic, Kirk Knight)"",48,2013-08-19,0.297,87.71,0.6709999999999999,2013";
169059,13491,0.00015900000000000002,['Arcade High'],0.395,249836,0.8170000000000001,0,02fSxVKwfRglhkXt03wVJg,0.835,9,0.392,-8.446,0,Outrun This!,51,2013-06-24,0.0392,122.012,0.27899999999999997,2013;
169060,13492,0.000234,['Greek Fire'],0.457,242200,0.948,1,4mdjTz7RhMC1MPPVu8jNYR,0.0,5,0.0744,-3.6210000000000004,0,A Real Life,50,2013-03-12,0.075,134.976,0.382,2013;
169061,13493,0.0252,['Lady Gaga'],0.71,235733,0.8220000000000001,1,3fibIzbkYbvTmdoD5u2nPm,3.21e-06,1,0.17300000000000001,-4.912,1,Aura,54,2013-11-11,0.0631,129.967,0.353,2013;
169062,13494,0.0875,['Los Inquietos Del Norte'],0.787,155037,0.9009999999999999,0,5N5u3WAud9CNuBm3Qgh64s,5.13e-06,1,0.0909,-5.5920000000000005,1,El Motopsycho,48,2013-08-20,0.0807,124.094,0.821,2013;
169063,13495,0.977,['C418'],0.152,378068,0.159,0,7ozOcSZlwhqqdrCVJiwbpp,0.9390000000000001,4,0.0771,-17.012,0,Biome Fest,49,2013-11-09,0.0372,145.196,0.0271,2013;
169064,13496,0.00324,['Mayday Parade'],0.46,195867,0.621,0,66PmO1K6RXjj6ouXzMeodH,0.0,6,0.131,-6.436,0,Hold Onto Me,48,2013-10-08,0.0303,136.679,0.16399999999999998,2013;
169065,13497,0.24600000000000002,['Hans Zimmer'],0.0777,258149,0.363,0,1mUG7ftwIxuq5fhMPkyM02,0.845,5,0.129,-15.134,1,Flight,46,2013-06-11,0.0487,79.839,0.0521,2013;
"169066,13498,0.156,""['MIKA', 'Ariana Grande']"",0.665,200213,0.809,0,3iugMJEdfE58OpI7WGM38w,0.0,8,0.0613,-4.574,1,Popular Song,46,2013-01-01,0.0464,99.029,0.8109999999999999,2013";
169067,13499,0.00271,['Ghost'],0.508,214880,0.782,0,1sNSlzvQ5jPir46X5X1TeH,0.0004,6,0.0812,-4.838,0,If You Have Ghosts,53,2013-01-01,0.0385,135.02,0.565,2013;
"169068,13500,0.446,""['Earl Sweatshirt', 'Domo Genesis']"",0.478,193920,0.8009999999999999,1,2LbL1HaoZrXrCR538uxUjl,6.18e-05,11,0.36200000000000004,-8.344,0,Knight (feat. Domo Genesis),47,2013-08-16,0.456,84.679,0.551,2013";
"169069,13501,0.127,""['Ariana Grande', 'Big Sean']"",0.621,247080,0.8340000000000001,0,47rzxY9wSpomHE1gT94jIT,0.0,7,0.0854,-3.1660000000000004,1,Right There,57,2013-01-01,0.105,156.099,0.561,2013";
169070,13502,0.32,['Bo Burnham'],0.764,206330,0.722,1,0QMiI7yf8rHfwdfvJIgvrE,0.000604,2,0.0787,-6.0329999999999995,1,Nerds - Studio,49,2013-12-17,0.106,134.095,0.369,2013;
169071,13503,0.953,['Donna Taggart'],0.589,249733,0.129,0,3oV4PrdUzjadLAkjcf4xwh,0.0,0,0.107,-8.413,1,Jealous of the Angels,53,2013-12-09,0.0384,125.066,0.4270000000000001,2013;
169072,13504,0.47200000000000003,['Kolton Moore & the Clever Few'],0.595,203080,0.37799999999999995,0,5qtuGXw4Zrym0m7iG8uTHu,8.55e-05,2,0.0783,-10.673,1,God Man Blues,45,2013-01-24,0.0602,149.601,0.607,2013;
169073,13505,0.0286,['William Onyeabor'],0.76,479547,0.391,0,6FDGkw2X2Pmp4AaQP8x6mX,0.0069099999999999995,1,0.0582,-8.73,1,Atomic Bomb,46,2013-10-29,0.0353,116.87299999999999,0.965,2013;
169074,13506,0.000212,['Showtek'],0.5870000000000001,280990,0.9059999999999999,0,4O799OM270z43L7pKzNqrt,0.9440000000000001,11,0.10400000000000001,-4.655,0,We Like to Party - Original Mix,57,2013-12-30,0.0419,127.98,0.184,2013;
169075,13507,0.77,['Frank Sinatra'],0.28800000000000003,156347,0.193,0,0jYUenSFQe5SuY4YH5XANU,0.0,0,0.16399999999999998,-10.707,1,White Christmas,51,2013-09-17,0.0301,90.661,0.312,2013;
169076,13508,0.00976,['Bonnie McKee'],0.66,224107,0.816,0,0vvG0VEN6l2fbIEUtq3mQD,1.87e-05,0,0.59,-4.332,0,American Girl,49,2013-07-23,0.0344,127.97,0.66,2013;
169077,13509,0.00532,['James Arthur'],0.385,277867,0.632,0,0gvyS5QqsQiGZ0e9fDxChn,0.0,1,0.138,-6.528,0,Recovery,58,2013-11-04,0.0488,150.305,0.24600000000000002,2013;
169078,13510,0.508,['B.E.N.D'],0.752,194743,0.525,0,54EvLmH30Sfx2iIZs3kF2e,0.0,2,0.35600000000000004,-7.869,1,Critter,49,2013-04-11,0.22,89.984,0.626,2013;
169079,13511,0.366,['Smooth Hound Smith'],0.638,293280,0.441,0,0QSB7izh1Y0S7fgrI8I2gK,0.0136,4,0.36,-7.919,1,California Sway,46,2013-06-03,0.0287,75.579,0.44799999999999995,2013;
"169080,13512,0.0521,""['Jeff Williams', 'Casey Lee Williams']"",0.359,192203,0.7759999999999999,0,4UXquZeCjJrA4WZ1tgdqMJ,0.113,0,0.14800000000000002,-9.788,1,Red Like Roses (Red Trailer) [feat. Casey Lee Williams],49,2013-12-17,0.10099999999999999,66.668,0.125,2013";
"169081,13513,0.158,""['Old Crow Medicine Show', 'Joel Rafael', 'Jimmy LaFave', 'Donovan', 'Rosanne Cash', 'John Leventhal', 'Sweet Honey In The Rock', 'Lucinda Williams', 'Judy Collins', 'Tom Morello', 'Ani DiFranco', 'Ry Cooder', 'Dan Gellert', 'Jackson Browne', 'The Del McCoury Band', 'Tony Trischka', """"Tim O'Brien"""", 'John Mellencamp', """"Ramblin' Jack Elliott""""]"",0.392,221827,0.9420000000000001,0,7mfn1O2YQifrW5nZhAhCGL,4.48e-05,9,0.802,-8.62,1,This Train is Bound for Glory,49,2013-06-14,0.5589999999999999,174.31099999999995,0.5820000000000001,2013";
169082,13514,0.883,['The Danleers'],0.42100000000000004,133178,0.35600000000000004,0,0lLMgROgXxjjwtg0VDo4oJ,0.0,9,0.28800000000000003,-6.888999999999999,1,One Summer Night,45,2013-11-28,0.0286,98.39299999999999,0.514,2013;
169083,13515,0.0036899999999999997,['maaargarete'],0.561,201665,0.7759999999999999,0,5CRRLulIPmAYMQ6HRvgDPZ,0.0,9,0.0696,-7.2520000000000024,0,Pretty Little Psycho,52,2013-08-14,0.0763,131.094,0.602,2013;
"169084,13516,0.536,['The Wiggles'],0.302,136013,0.385,0,2OV2bkuzkV28WhvewBzJ2r,0.000212,2,0.22399999999999998,-6.662000000000001,1,""Twinkle, Twinkle, Little Star"",49,2013,0.0293,100.584,0.38299999999999995,2013";
169085,13517,0.225,['Mac Miller'],0.688,128720,0.7909999999999999,1,2iBds1wVEnKKuvSTFzZd81,0.0018800000000000002,1,0.396,-8.626,1,Bird Call,47,2013-06-18,0.267,100.045,0.626,2013;
"169086,13518,0.799,""[""""Bear's Den""""]"",0.586,305001,0.276,0,2v162mDpVPU2tUhKZtgjpV,0.007120000000000001,11,0.192,-13.294,0,Sophie,54,2013-10-28,0.0323,143.939,0.342,2013";
169087,13519,0.262,['Justin Timberlake'],0.7020000000000001,430627,0.621,0,7I7EnQnVJH1uSJ0cSQKPuu,0.23800000000000002,1,0.53,-8.302999999999999,1,Don't Hold the Wall,50,2013-03-15,0.0988,118.352,0.332,2013;
169088,13520,0.97,['Jeremy Soule'],0.152,199840,0.185,0,45Oh87YCFHuXgw95CFc9du,0.802,4,0.0964,-23.18,0,The Jerall Mountains,50,2013-01-31,0.0398,66.179,0.04,2013;
169089,13521,0.0191,['Speaker Knockerz'],0.688,170840,0.773,1,3LM3OD5xXizOIMkUZ9t6fe,0.0,0,0.496,-5.329,0,Flexin & Finessin,46,2013-07-12,0.0416,155.031,0.807,2013;
169090,13522,0.114,['Drake'],0.522,366400,0.679,0,3rE5PBReux0vbrIqbWFLnt,0.0,6,0.231,-5.401,1,Tuscan Leather,48,2013-01-01,0.405,79.84899999999998,0.29600000000000004,2013;
169091,13523,0.0192,['A$AP Rocky'],0.706,260760,0.525,1,375YEKrb4JSu03HPzwOFfJ,9.779999999999999e-05,3,0.11199999999999999,-7.472,1,Jodye,49,2013,0.204,140.142,0.0773,2013;
"169092,13524,0.991,""['Gioachino Rossini', 'Ferdinand Wrede', '12 Pianists']"",0.414,137733,0.0187,0,3Wwba621okL6wwGn6KMzre,0.892,7,0.0513,-39.385,1,Guillaume Tell (William Tell): Overture (arr. F. Wrede for 2 pianos 8 hands): Andante -,52,2013-02-26,0.0557,74.477,0.195,2013";
169093,13525,0.9790000000000001,['Jeremy Soule'],0.0746,364426,0.0749,0,5qjqvjJQ15sH6dIgXUzg5I,0.9590000000000001,9,0.0744,-26.766,1,Masser,50,2013-01-31,0.0477,80.398,0.0269,2013;
169094,13526,0.0167,['Florida Georgia Line'],0.505,218947,0.9179999999999999,0,0o5COzivSDio5KlenvtaNF,0.0,10,0.611,-3.465,1,It'z Just What We Do,46,2013-01-01,0.0469,158.043,0.8590000000000001,2013;
169095,13527,0.00018899999999999999,['Spoken'],0.511,216600,0.884,0,3nB5TJEl7taRMwlaoHiOry,0.0,6,0.0899,-5.2120000000000015,0,Through It All,55,2013-02-12,0.0412,106.059,0.495,2013;
169096,13528,0.893,['Crown The Empire'],0.473,198000,0.46799999999999997,0,6h2YXTAX6QN83w0gOTjDZa,0.0,8,0.363,-7.439,0,Lead Me Out of the Dark,48,2013-12-09,0.0503,119.68,0.44799999999999995,2013;
169097,13529,0.161,['Tierra Cali'],0.7809999999999999,219280,0.647,0,1vI0GTOoY5VC9azFTlvoEg,0.17600000000000002,4,0.315,-8.634,0,No Pares,47,2013-01-01,0.0395,142.977,0.907,2013;
"169098,13530,0.975,['Mitski'],0.355,185071,0.16899999999999998,0,2DWf9b143xSKlm7ZWn4nVP,0.00817,1,0.138,-13.837,1,""Because Dreaming Costs Money, My Dear"",48,2013-08-01,0.0338,79.781,0.196,2013";
169099,13531,0.762,['8-Bit Arcade'],0.7120000000000001,115177,0.818,0,46NVdDmeMseP3CRW75f2RS,0.8759999999999999,7,0.126,-9.18,1,Super Mario Kart (Title Theme),48,2013-09-30,0.047,133.444,0.975,2013;
169100,13532,0.498,['Los Cuates de Sinaloa'],0.821,257440,0.64,0,6s2n7VHlMheKsMn2ra6Kt0,2.99e-05,5,0.158,-9.326,0,El Señor de los Cielos,48,2013-04-01,0.0349,117.51,0.7909999999999999,2013;
169101,13533,0.0016,['ODESZA'],0.47,196000,0.633,0,1a5Hi6hk75ftgzAVMkj5Lw,0.004529999999999999,10,0.257,-9.323,0,If There's Time,47,2013-09-17,0.0323,140.12,0.149,2013;
169102,13534,0.00494,['Selena Gomez'],0.642,200640,0.8390000000000001,0,345HZXxfL8S8HkVzytD1Pw,0.0,1,0.534,-2.7,0,Birthday,52,2013-01-01,0.0455,106.969,0.419,2013;
169103,13535,0.0013800000000000002,['Parry Gripp'],0.66,102000,0.924,0,50bWipKseUhTCP5YPiGRbA,0.000162,2,0.10800000000000001,-5.664,1,Space Unicorn,49,2013-01-18,0.0865,120.025,0.593,2013;
169104,13536,0.231,['Zendaya'],0.606,227640,0.855,0,1nV9EKNIAORTvadQ19jkik,0.0,8,0.155,-5.692,1,Butterflies,52,2013-01-01,0.0804,77.006,0.496,2013;
169105,13537,0.00271,['Avenged Sevenfold'],0.537,297453,0.627,0,28JSZ4KyzDXnnC2XnJX1db,2.12e-06,7,0.115,-7.229,1,Crimson Day,52,2013-08-23,0.0288,134.945,0.168,2013;
169106,13538,0.000193,['Black Sabbath'],0.379,532267,0.726,0,3IKJNHnVZ2bXGjAFBJiUYo,0.00266,3,0.0578,-4.935,0,God Is Dead?,55,2013-01-01,0.0332,120.012,0.17800000000000002,2013;
169107,13539,0.168,['RÜFÜS DU SOL'],0.7190000000000001,242000,0.773,0,6W9blgdInd46fBy4jOqDaL,0.0303,0,0.0952,-7.397,1,Take Me,57,2013,0.0463,124.031,0.46,2013;
169108,13540,0.21,['Yuno'],0.61,283206,0.588,0,77aixVjp7qg1Wy2Ecz9vSz,0.6759999999999999,1,0.0998,-9.625,1,Grapefruit,46,2013-10-10,0.025,99.991,0.0758,2013;
169109,13541,0.33899999999999997,['Traviezoz de la Zierra'],0.611,245773,0.514,0,50lcxH1ijpYjxqKlLSbwCn,0.0,5,0.245,-6.204,1,Recordando a Mi Padre,51,2013-09-30,0.0596,85.838,0.769,2013;
169110,13542,0.564,['Gypsy Jazz Caravan'],0.589,228493,0.226,0,5UMBoM4CwwFQgLWHZntkBp,0.258,5,0.0829,-15.917,1,La Vie En Rose,53,2013-03-12,0.0579,134.08,0.632,2013;
169111,13543,0.0124,['Lady Gaga'],0.564,248707,0.745,0,2BnfMbmWbfqi7ac5y7GHXn,0.0,0,0.146,-4.333,1,Gypsy,53,2013-11-11,0.0403,133.901,0.358,2013;
169112,13544,0.436,['The xx'],0.604,325968,0.315,0,33NysMbc4naLtmQyODcZxo,0.732,1,0.10099999999999999,-9.042,0,Together,56,2013-07-15,0.0247,96.025,0.11,2013;
169113,13545,0.0297,['Fifth Harmony'],0.46399999999999997,194253,0.845,0,348qSa1KejmhpWgCpsfSxb,6.4e-06,6,0.302,-2.927,1,Miss Movin' On,49,2013-10-18,0.0508,75.029,0.4370000000000001,2013;
169114,13546,8.640000000000001e-05,['Asking Alexandria'],0.354,191875,0.985,1,7a0Zmtupswb9Faai3Yj3Eo,0.000168,7,0.902,-3.034,1,Killing You,52,2013-08-06,0.19,194.99099999999999,0.11699999999999999,2013;
169115,13547,0.0435,['Nipsey Hussle'],0.479,276802,0.9079999999999999,1,1DvR4k42XVUF9gjr1nUZRk,0.0,6,0.493,-7.528,0,Keys 2 the City,46,2013-10-02,0.3720000000000001,146.954,0.757,2013;
169116,13548,0.0546,['Queens of the Stone Age'],0.5870000000000001,291400,0.8740000000000001,0,1Dhi8OBMSyukjUQ93uBfNz,0.000452,2,0.0511,-3.597,1,Smooth Sailing,53,2013-06-03,0.0544,95.01700000000001,0.469,2013;
169117,13549,0.153,['Max Frost'],0.695,177835,0.878,0,6dg4jncA9hbthBGFVo2djw,0.0,1,0.0764,-3.429,0,White Lies - EP Version,49,2013-09-17,0.0441,162.898,0.9690000000000001,2013;
"169118,13550,0.24,""['Benny Dayal', 'Shefali Alvares']"",0.805,252760,0.932,0,4eu27jAU2bbnyHUC3G75U8,0.0,2,0.21600000000000005,-2.228,0,Badtameez Dil,58,2013-03-30,0.0684,106.01899999999999,0.792,2013";
169119,13551,0.905,['Emily Rubye'],0.401,134916,0.0963,0,3pnaiuAfeBJkcwYaEXkGGx,0.823,7,0.134,-13.652999999999999,1,Next,57,2013-06-13,0.0355,85.00200000000002,0.0564,2013;
169120,13552,2.7699999999999996e-05,['Balance And Composure'],0.512,213747,0.951,0,4EvzBvvreh74hcVAsUvfjD,1.56e-05,4,0.252,-4.245,0,Tiny Raindrop,46,2013-09-10,0.0661,110.17200000000001,0.145,2013;
"169121,13553,0.0771,""['Wale', 'Sam Dew']"",0.736,267400,0.691,1,6kx16R0LMAyoXDvGqddZFy,0.0,8,0.0422,-6.117999999999999,1,LoveHate Thing (feat. Sam Dew),47,2013-06-25,0.16899999999999998,99.954,0.18,2013";
"169122,13554,0.007559999999999998,""['Owl City', 'Yuna']"",0.696,207347,0.45,0,6xV6bjb0E7qdY6s1RVVr4t,0.0,1,0.0687,-8.138,1,Shine Your Way,45,2013-01-01,0.0482,120.024,0.594,2013";
169123,13555,0.0249,['J Boog'],0.758,241970,0.598,0,0jREd56kAWsJUGsQbBsWPl,0.0,0,0.0368,-3.81,1,Leaving With Me,47,2013-07-02,0.0465,84.805,0.8009999999999999,2013;
"169124,13556,0.752,""['Idina Menzel', 'Leo Norbert Butz']"",0.47200000000000003,225987,0.449,0,3IvflXoxqRVwNvpKhjIOv6,1.42e-06,5,0.113,-8.282,1,""As Long As You're Mine - From """"Wicked"""" Original Broadway Cast Recording/2003"",48,2013-01-01,0.0314,117.99700000000001,0.19,2013";
"169125,13557,0.0254,""['Borgore', 'Waka Flocka Flame', 'Paige']"",0.644,254545,0.9259999999999999,1,5YafRUAwbPTPVPK0hbr2bA,0.00536,1,0.18600000000000005,-2.6289999999999996,1,Wild Out (feat. Waka Flocka Flame & Paige),48,2013-10-15,0.0566,132.034,0.04,2013";
169126,13558,0.0239,['Brett Dennen'],0.475,205213,0.8220000000000001,0,621CFhl91BygHysX0igkyY,0.0,0,0.10099999999999999,-5.359,1,Comeback Kid (That's My Dog),48,2013-01-29,0.0433,180.938,0.884,2013;
169127,13559,0.00251,['Run The Jewels'],0.8009999999999999,180000,0.69,1,06pKe9IyOa6x4bGzJ8GbET,0.000251,1,0.124,-5.095,1,Get It,47,2013-06-26,0.0989,160.017,0.52,2013;
169128,13560,0.00398,['Kip Moore'],0.419,281080,0.621,0,1jU8PY3PkrH9CyySlwjb3F,0.000153,0,0.14,-5.6160000000000005,1,Young Love,48,2013-01-01,0.0297,165.968,0.215,2013;
169129,13561,0.506,['Passenger'],0.431,213173,0.484,1,1J57P3cwltq4OG9flDTc12,0.0,4,0.11699999999999999,-7.27,1,Holes,48,2013-02-17,0.0583,150.739,0.517,2013;
